City,Location,URL
Chennai,Sri Kamakshi Amman Temple mangadu,"https://www.google.com/maps/place/Sri+Kamakshi+Amman+Temple+mangadu/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a526032fb32ba19:0x2edcdbe15ab782ca!8m2!3d13.0300226!4d80.1102125!9m1!1b1!16s%2Fm%2F0k2dkvl?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Arulmigu Vadapalani Murugan Temple,"https://www.google.com/maps/place/Arulmigu+Vadapalani+Murugan+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a5266ebc772bfc1:0x57c7c06d2918742b!8m2!3d13.0528421!4d80.2135209!9m1!1b1!16s%2Fm%2F05z_cn3?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Kandhakottam Temple,"https://www.google.com/maps/place/Kandhakottam+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a526f55ae087f47:0x92eea08e9b07a5e5!8m2!3d13.0860483!4d80.2791535!9m1!1b1!16s%2Fg%2F1pxq2v47c?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Walajah Big Mosque,"https://www.google.com/maps/place/Walajah+Big+Mosque/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52661e94da5a53:0xca39ef1a56cdf242!8m2!3d13.06378!4d80.2725419!9m1!1b1!16s%2Fg%2F1tl7m400?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Arulmigu Sri Parthasarathy Perumal Temple Tiruvallikeni,"https://www.google.com/maps/place/Arulmigu+Sri+Parthasarathyswamy+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52689dfe1e93a1:0xaa50bb6e69dbeb20!8m2!3d13.0538068!4d80.2769561!9m1!1b1!16zL20vMDNjMjV2?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,San Thome Basilica,"https://www.google.com/maps/place/Santhome+Cathedral+Basilica/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52687f5255b81f:0xa148dd2e4ab794de!8m2!3d13.0335957!4d80.2776894!9m1!1b1!16zL20vMGRnM19n?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Kapaleeshwarar Temple,"https://www.google.com/maps/place/Kapaleeshwarar+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a5267d254b2e533:0xcb27d974b0bcdb89!8m2!3d13.0337268!4d80.269785!9m1!1b1!16s%2Fg%2F11jkyhgk0x?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Arulmigu Marundeeswarar Temple,"https://www.google.com/maps/place/Arulmigu+Marundeeswarar+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a525d61ce09dd77:0x8e4490964f490bad!8m2!3d12.9848753!4d80.2600357!9m1!1b1!16s%2Fm%2F02w73x4?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,"Shri Ashtalakshmi Temple, Chennai","https://www.google.com/maps/place/Shri+Ashtalakshmi+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a5267f8c7c73f73:0x7acee9c16c9d6b57!8m2!3d12.9926039!4d80.2703902!9m1!1b1!16zL20vMDNjMjZ6?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Annai Velankanni Shrine,"https://www.google.com/maps/place/Annai+Vailankanni+Shrine/@12.9951777,80.2677508,17z/data=!4m8!3m7!1s0x3a5267f93662accd:0xfbabfb6b6ac9c78f!8m2!3d12.9951725!4d80.2703257!9m1!1b1!16s%2Fg%2F1tlk9tfl?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Marina Beach,"https://www.google.com/maps/place/Marina+Beach/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52689bb60132bb:0x549cf8edf62b60a!8m2!3d13.0499526!4d80.2824026!9m1!1b1!16zL20vMDFrcmd4?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Edward Elliot's Beach (Besant Nagar Beach),"https://www.google.com/maps/place/Edward+Elliot's+Beach/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a5267e32aae06d9:0x844d8b2b103cf191!8m2!3d12.9988631!4d80.271761!9m1!1b1!16s%2Fm%2F02vl2kr?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Thiruvalluvar Nagar Beach (Breezy Beach),"https://www.google.com/maps/place/Thiruvalluvar+Nagar+Beach/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a525d4f4d093b9b:0x8266c8dcda901d5f!8m2!3d12.9736122!4d80.2664556!9m1!1b1!16s%2Fg%2F1vxdwqcc?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,The Madras Crocodile Bank Trust and Centre for Herpetology,https://www.google.com/maps
Chennai,Kovalam Creek (The Great Salt Lake),"https://www.google.com/maps/place/The+Great+Salt+Lake/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52516019856429:0xf0629f56e99af55c!8m2!3d12.7444383!4d80.2153998!9m1!1b1!16s%2Fg%2F1q2w2hkwy?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Arignar Anna Zoological Park,"https://www.google.com/maps/place/Arignar+Anna+Zoological+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52f604b07fd4cd:0xb2f00bc9eb6c9c86!8m2!3d12.8801091!4d80.080892!9m1!1b1!16zL20vMDc3Mmp0?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Vedanthangal Bird Sanctuary,"https://www.google.com/maps/place/Vedanthangal+Bird+Sanctuary/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a531c41b9d3652d:0x61e0072c7991c53d!8m2!3d12.5454597!4d79.8560694!9m1!1b1!16s%2Fm%2F051y0t1?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Snake Park (Guindy National Park),"https://www.google.com/maps/place/Chennai+Snake+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52677153d87453:0xb45746d9feaae607!8m2!3d13.004233!4d80.2386284!9m1!1b1!16s%2Fm%2F0h3n93_?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Puzhal Lake (Red Hills Lake),"https://www.google.com/maps/place/Puzhal+aeri/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52634c62a476a5:0xb96fb67caa592bcb!8m2!3d13.166667!4d80.171528!9m1!1b1!16zL20vMDc3MzBt?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Chembarambakkam Lake,"https://www.google.com/maps/place/Chembarambakkam+Lake/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a528ae3b87457e9:0x33b7df024186abbb!8m2!3d13.0114448!4d80.0590804!9m1!1b1!16zL20vMDc2bXN0?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Adyar River,"https://www.google.com/maps/place/Adyar+River/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52f578b683b7a7:0x4feaf2a563c26680!8m2!3d12.9906703!4d80.1340693!9m1!1b1!16zL20vMDc2bTZw?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Cooum River,"https://www.google.com/maps/place/Cooum+River/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a5268a8303e5dc7:0x871559c3c4532a3!8m2!3d13.0874623!4d80.0293009!9m1!1b1!16zL20vMDZjbm5n?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Adyar Eco-Park (Tholkappia Poonga),"https://www.google.com/maps/place/Adyar+Eco-Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a5267dcaa41f623:0x8156472c366fcef2!8m2!3d13.0191915!4d80.2646894!9m1!1b1!16s%2Fm%2F02w9p52?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Semmozhi Poonga,"https://www.google.com/maps/place/Semmozhi+Poonga/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a526646fd0e5771:0x8953747b4da657db!8m2!3d13.0505371!4d80.2514128!9m1!1b1!16s%2Fm%2F0dlnnsc?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Dakshina Chitra Heritage Museum,"https://www.google.com/maps/place/Dakshina+Chitra+Heritage+Museum/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a525a8e2bb47f8f:0x58a72389ff4df633!8m2!3d12.8229686!4d80.2417465!9m1!1b1!16zL20vMGRfd2ds?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Kalakshetra Foundation,"https://www.google.com/maps/place/Kalakshetra+Foundation/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a525d5f5aec0807:0x4972a0e944f75705!8m2!3d12.9886419!4d80.2624443!9m1!1b1!16zL20vMDE2c2oy?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,B.M. Birla Planetarium,"https://www.google.com/maps/place/B.M.+Birla+Planetarium/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a526797fbb0104f:0xc8aab9b4085be311!8m2!3d13.0119334!4d80.2440367!9m1!1b1!16s%2Fm%2F0dlknws?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Vivekananda House (Ice House),"https://www.google.com/maps/place/Vivekananda+House/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52689cc49d64dd:0x488b6c9faaa9031!8m2!3d13.0494675!4d80.2803374!9m1!1b1!16s%2Fm%2F025w557?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Fort St. George Museum,"https://www.google.com/maps/place/Fort+St.George+Museum/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a5268ad0fe75195:0x4cff4a37449c92fd!8m2!3d13.0806383!4d80.2876185!9m1!1b1!16zL20vMDJ5Njhs?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Government Museum Chennai,"https://www.google.com/maps/place/Government+Museum+Chennai/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52660ef39b8afb:0x9507fa7b131c1c36!8m2!3d13.0697641!4d80.2570356!9m1!1b1!16zL20vMDc5YzV4?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Lalit Kala Academy,"https://www.google.com/maps/place/Lalit+Kala+Academy/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52661353ee1feb:0xa6407aee7dcdc6a0!8m2!3d13.064929!4d80.2546997!9m1!1b1!16s%2Fg%2F1tdd3pr5?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,VGP Universal Kingdom,"https://www.google.com/maps/place/VGP+Universal+Kingdom/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a525ce7cfa58535:0x96c3e0481b851d2f!8m2!3d12.914221!4d80.250524!9m1!1b1!16s%2Fm%2F05q6np0?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,MGM Dizzee World,"https://www.google.com/maps/place/MGM+Dizzee+World/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a525a8df842191d:0x155856aff1224397!8m2!3d12.8268174!4d80.2404603!9m1!1b1!16s%2Fm%2F05q48ly?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Queensland Amusement Park,"https://www.google.com/maps/place/Queensland+Amusement+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a528b9fb1ba1bf3:0xa11a4606e13a1c98!8m2!3d13.0300355!4d80.0276134!9m1!1b1!16s%2Fm%2F09k663v?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Rajiv Gandhi International Airport,"https://www.google.com/maps/place/Rajiv+Gandhi+International+Airport/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcbbb7fb1d91b45:0x532029ec33eaa851!8m2!3d17.2402827!4d78.429358!9m1!1b1!16s%2Fm%2F03nml4n?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Charminar,"https://www.google.com/maps/place/Charminar/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb978a6e1a939b:0xcb5a69e4aaf113fb!8m2!3d17.3615636!4d78.4746645!9m1!1b1!16zL20vMDNuZmxw?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Chowmahalla Palace,"https://www.google.com/maps/place/Chowmahalla+Palace/@17.3578284,78.4691148,17z/data=!4m8!3m7!1s0x3bcb978adaaaaaab:0x4dd9d545daddebe8!8m2!3d17.3578233!4d78.4716897!9m1!1b1!16zL20vMGI5cjJn?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Golconda Fort,"https://www.google.com/maps/place/Golconda+Fort/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb968ea6aea98f:0x6b76ecdfd65a335a!8m2!3d17.3842008!4d78.4019092!9m1!1b1!16zL20vMDdtd2p5?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Bhuvanagiri Fort,"https://www.google.com/maps/place/Bhuvanagiri+Fort/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb290aa8dce79b:0x65d37d397b7aad88!8m2!3d17.5156706!4d78.892661!9m1!1b1!16s%2Fg%2F1pxxvdpk2?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,B.M. Birla Science Center,"https://www.google.com/maps/place/B.M.+Birla+Science+Center/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb975d953029a9:0xbd9d42ff407ef6d!8m2!3d17.4039862!4d78.4694861!9m1!1b1!16s%2Fm%2F0fqp_qx?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Telangana State Archaeology Museum,https://www.google.com/maps
Hyderabad,Shilparamam,"https://www.google.com/maps/place/Shilparamam+Art+%26+Craft+Village/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb93dbf996589d:0xd5b5d3b90d993301!8m2!3d17.452573!4d78.3783065!9m1!1b1!16s%2Fm%2F03cjgfz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Salar Jung Museum,"https://www.google.com/maps/place/Salar+Jung+Museum/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb9787e263d7bb:0x353b934b9b69a041!8m2!3d17.3716084!4d78.4802439!9m1!1b1!16zL20vMDNfMHZm?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,The Nizam's Museum,"https://www.google.com/maps/place/The+Nizam's+Museum/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb98240fffffff:0x4c02693a7275d514!8m2!3d17.3664944!4d78.4828496!9m1!1b1!16s%2Fm%2F03gtk4w?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Kalakriti Art Gallery,"https://www.google.com/maps/place/Kalakriti+Art+Gallery/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb9730454559c1:0x15c50213d8bc57b5!8m2!3d17.420524!4d78.4467085!9m1!1b1!16s%2Fg%2F1w0hz1t9?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Falaknuma Palace,"https://www.google.com/maps/place/Taj+Falaknuma+Palace,+Hyderabad/@28.6325348,77.4357627,15z/data=!4m11!3m10!1s0x3bcbbd5654172a41:0xd3dbb0c22420002e!5m2!4m1!1i2!8m2!3d17.3314792!4d78.4674647!9m1!1b1!16s%2Fm%2F0277x86?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Sri Chilkur Balaji Temple,"https://www.google.com/maps/place/Chilkur+Balaji+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb95acf12974bb:0xd2ad84f9b062604b!8m2!3d17.3586424!4d78.2988215!9m1!1b1!16s%2Fm%2F02w58v0?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Sri Peddamma Talli Temple,"https://www.google.com/maps/place/Shri+Peddamma+Talli+Devalayam/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb981942aae26b:0x6a011da463531e95!8m2!3d17.430588!4d78.4049288!9m1!1b1!16s%2Fg%2F1tj99g32?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,"Sri Jagannath Mandir, Banjara Hills","https://www.google.com/maps/place/Shri+Jagannatha+Swami+Temple+Hyderabad/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb96d70ff8b6f3:0xde370030b7d7d2fe!8m2!3d17.4151834!4d78.4261169!9m1!1b1!16s%2Fg%2F120yr7qz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,"Birla Mandir, Hyderabad","https://www.google.com/maps/place/Birla+Mandir/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb975dd124c005:0x59439ffad6e0298e!8m2!3d17.4062367!4d78.4690601!9m1!1b1!16s%2Fm%2F0283l9v?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,"Gurudwara Saheb, Ameerpet","https://www.google.com/maps/place/Gurudwara+Saheb,+Ameerpet/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb90c8c01c7e33:0x74357ea2217f417b!8m2!3d17.4360383!4d78.44822!9m1!1b1!16s%2Fg%2F1trrbn5k?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,ISKCON - Sri Sri Radha Madan Mohan Temple,"https://www.google.com/maps/place/ISKCON-Sri+Sri+Radha+Madanmohan+Mandir/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb977d8a39004d:0xec3fa7ea449f96f5!8m2!3d17.3879902!4d78.4751033!9m1!1b1!16s%2Fg%2F1tfzqcgz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,St Joseph's Cathedral,"https://www.google.com/maps/place/St.+Joseph's+Cathedral/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb99d8f83406c9:0x8834142c341fecd5!8m2!3d17.3952842!4d78.4775226!9m1!1b1!16zL20vMDkzYjB3?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Makkah Masjid,"https://www.google.com/maps/place/Makkah+Masjid/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb978a5f093531:0x78e0f7790007eee2!8m2!3d17.3604416!4d78.4735712!9m1!1b1!16zL20vMDhscm5j?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Keesaragutta Sri Rama Lingeshwara Swamy Temple,"https://www.google.com/maps/place/Keesaragutta+Sri+Rama+Lingeshwara+Swamy+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb7758f52cebb9:0x4d6b80dfa937c7b8!8m2!3d17.528938!4d78.6891833!9m1!1b1!16s%2Fm%2F09gjv8z?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,C.S.I All Saints' Church,"https://www.google.com/maps/place/C.S.I+All+Saints'+Church+(Tirumalagiri)/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb9a55c3d73d33:0xd91fe5c66eee5663!8m2!3d17.474932!4d78.5157406!9m1!1b1!16s%2Fm%2F0gy16r4?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,C.S.I Medak Cathedral,"https://www.google.com/maps/place/C.S.I+MEDAK+CATHEDRAL/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcc1568fd97cbd3:0x98fe875a6b1ffdf5!8m2!3d18.0537204!4d78.2671031!9m1!1b1!16s%2Fm%2F0cz9251?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Shri Shirdi Sai Baba Sansthan Trust,"https://www.google.com/maps/place/Shri+Shirdi+Sai+Baba+Sansthan+Trust/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb98f1477b89e1:0xe5ffaa5ef1d5ebc6!8m2!3d17.3678284!4d78.5272878!9m1!1b1!16s%2Fm%2F0r8ns6r?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,"Shri Ashtalakshmi Temple, Hyderabad","https://www.google.com/maps/place/Shri+Ashtalakshmi+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb98c023912341:0xa680420324479bbc!8m2!3d17.3650993!4d78.5473539!9m1!1b1!16s%2Fm%2F04cx0c_?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Sri Karmanghat Hanuman Devastanam,https://www.google.com/maps
Hyderabad,Kanha Shanti Vanam,"https://www.google.com/maps/place/Kanha+Shanti+Vanam/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcbc68ae81e7a79:0x3e82438832073e9d!8m2!3d17.1752148!4d78.2189803!9m1!1b1!16s%2Fg%2F11f3v9r8vh?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Sanghi Temple,"https://www.google.com/maps/place/Sanghi+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb0a171cf503c3:0xc5d3ca851a71a196!8m2!3d17.2668077!4d78.6759666!9m1!1b1!16zL20vMDg0MjM1?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Osman Sagar,"https://www.google.com/maps/place/Osman+Sagar/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb94d59465d033:0x567f590e09cb13b9!8m2!3d17.3762656!4d78.2988637!9m1!1b1!16s%2Fg%2F11bc6f7_h5?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Himayat Sagar Lake,"https://www.google.com/maps/place/Himayat+Sagar+Lake/@17.312745,78.3101863,13z/data=!4m8!3m7!1s0x3bcbbe3ce31972c7:0xc89b193e512278bc!8m2!3d17.3186695!4d78.3586224!9m1!1b1!16s%2Fm%2F02phm_7?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Nehru Zoological Park,"https://www.google.com/maps/place/Nehru+Zoological+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb97c6c008fa9d:0x7b71bb447d86245b!8m2!3d17.3505897!4d78.452251!9m1!1b1!16zL20vMDd0cHFt?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Sri Kotla Vijaybhaskar Reddy Botanical Garden,"https://www.google.com/maps/place/Shri+Kotla+Vijaybhaskar+Reddy+Botanical+Garden/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb93b8005951fb:0xd308535fa9706fd3!8m2!3d17.4563733!4d78.3610029!9m1!1b1!16s%2Fm%2F06zryp2?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Gandipet Landscape Park,"https://www.google.com/maps/place/Gandipet+Landscape+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb94e7f381d443:0xfff88ae5e1cbbdde!8m2!3d17.3816611!4d78.3169262!9m1!1b1!16s%2Fg%2F1vb9bj1s?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Durgam Cheruvu Secret Lake,"https://www.google.com/maps/place/Durgam+Cheruvu/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb91512c9754f9:0x1cefe89d26c3fb9e!8m2!3d17.4300414!4d78.3894594!9m1!1b1!16s%2Fm%2F0dgsv02?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Lumbini Park,"https://www.google.com/maps/place/Lumbini+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb975f2cb1eca5:0x65121ff7e664185c!8m2!3d17.4096811!4d78.4724344!9m1!1b1!16s%2Fm%2F04jm4h2?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Sanjeevaiah Children's Park,"https://www.google.com/maps/place/Sanjeevaiah+Children's+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb9a00a4aac397:0x92c83f74bfa06121!8m2!3d17.4320751!4d78.4753877!9m1!1b1!16s%2Fm%2F03cwcfz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Indira Park,"https://www.google.com/maps/place/Indira+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb99e4e62590af:0x1d76369ebfdc0c63!8m2!3d17.4139694!4d78.4839721!9m1!1b1!16s%2Fm%2F0dgsdpz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Hyderabad,Safilguda Lake Park,"https://www.google.com/maps/place/Safilguda+Lake+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bcb9bbb9d67395b:0x1c2926fb2f53188!8m2!3d17.4608554!4d78.5353016!9m1!1b1!16s%2Fg%2F1tgb5tjz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
